id,fork_id,in_dt,emp_x,emp_y
29259,TEAM10083967,2019-06-01 14:30:53.305,174858.318952186,254092.542757836
29260,TEAM10083967,2019-06-01 14:30:53.346,174856.739872384,254093.778523434
29261,TEAM10083967,2019-06-01 14:30:53.392,174855.645752999,254096.172277831
29262,TEAM10083967,2019-06-01 14:30:53.431,174856.021258783,254092.09310331
29263,TEAM10083967,2019-06-01 14:30:53.474,174856.147134007,254089.658740586
29264,TEAM10083967,2019-06-01 14:30:53.522,174857.581337676,254091.5951388
29265,TEAM10083967,2019-06-01 14:30:53.566,174857.954169637,254092.535993426
29266,TEAM10083967,2019-06-01 14:30:53.609,174858.776641566,254093.757400629
29267,TEAM10083967,2019-06-01 14:30:53.650,174860.860148304,254090.113968595
29268,TEAM10083967,2019-06-01 14:30:53.681,174860.182824471,254090.814747893
29269,TEAM10083967,2019-06-01 14:30:53.711,174859.037935582,254091.698751819
29270,TEAM10083967,2019-06-01 14:30:53.743,174858.932175959,254091.803325455
29271,TEAM10083967,2019-06-01 14:30:53.783,174861.825528399,254088.7778236
29272,TEAM10083967,2019-06-01 14:30:53.813,174861.314553659,254087.800737889
29273,TEAM10083967,2019-06-01 15:00:06.634,174860.761657428,254088.203857206
29274,TEAM10083967,2019-06-01 15:00:06.667,174861.377347851,254087.030643981
29275,TEAM10083967,2019-06-01 15:00:06.702,174861.825529102,254088.445004482
29276,TEAM10083967,2019-06-01 15:00:06.736,174863.318375309,254087.099646149
29277,TEAM10083967,2019-06-01 15:00:06.770,174864.053044492,254088.639691746
29278,TEAM10083967,2019-06-01 15:00:06.808,174864.897262002,254092.121991004
29279,TEAM10083967,2019-06-01 15:00:06.841,174864.346124364,254091.167203287
29280,TEAM10083967,2019-06-01 15:00:06.949,174863.273631072,254090.116219533
29281,TEAM10083967,2019-06-01 15:00:06.998,174863.27000478,254091.459709319
29282,TEAM10083967,2019-06-01 15:00:07.029,174865.618379376,254092.388486105
29283,TEAM10083967,2019-06-01 15:00:07.065,174862.814561661,254094.394205139
29284,TEAM10083967,2019-06-01 15:00:07.098,174863.872869047,254094.27370448
29285,TEAM10083967,2019-06-01 15:00:07.128,174862.54318388,254093.445306084
29286,TEAM10083967,2019-06-01 15:00:07.159,174863.351463484,254092.160624691
29287,TEAM10083967,2019-06-01 15:00:07.191,174863.164784786,254091.427825586
29288,TEAM10083967,2019-06-01 15:00:07.225,174861.461830557,254093.163159019
29289,TEAM10083967,2019-06-01 15:00:07.262,174861.849056724,254093.020093365
29290,TEAM10083967,2019-06-01 15:00:07.294,174861.699772298,254093.254585887
29291,TEAM10083967,2019-06-01 15:00:07.335,174861.658609455,254093.245823692
29292,TEAM10083967,2019-06-01 15:00:07.387,174860.106845513,254092.776370448
29293,TEAM10083967,2019-06-01 15:00:07.449,174859.562796133,254093.071854045
29294,TEAM10083967,2019-06-01 15:00:07.497,174859.547230568,254093.063021595
29295,TEAM10083967,2019-06-01 15:00:07.532,174859.513457362,254093.081974051
29296,TEAM10083967,2019-06-01 15:00:07.562,174857.035541499,254094.251424296
29297,TEAM10083967,2019-06-01 15:00:07.593,174855.219698393,254094.159891843
29298,TEAM10083967,2019-06-01 15:00:07.637,174857.829560626,254093.766656839
29299,TEAM10083967,2019-06-01 15:00:07.670,174859.540605845,254094.64614939
29300,TEAM10083967,2019-06-01 15:00:07.700,174860.865151043,254093.601899217
29301,TEAM10083967,2019-06-01 15:00:07.747,174859.70428165,254091.66142201
29302,TEAM10083967,2019-06-01 15:00:07.793,174860.904887763,254092.091900747
29303,TEAM10083967,2019-06-01 15:00:07.829,174859.995971136,254092.016737801
29304,TEAM10083967,2019-06-01 15:00:07.860,174860.007530886,254092.897567336
29305,TEAM10083967,2019-06-01 15:00:07.896,174861.759506537,254092.701942198
29306,TEAM10083967,2019-06-01 15:00:07.940,174860.798174061,254093.847259807
29307,TEAM10083967,2019-06-01 15:00:07.995,174858.221083939,254096.854143493
29308,TEAM10083967,2019-06-01 15:00:08.030,174856.532967807,254097.333599655
29309,TEAM10083967,2019-06-01 15:00:08.056,174856.399465373,254095.657667184
29310,TEAM10083967,2019-06-01 15:00:08.086,174856.638584709,254096.844065597
29311,TEAM10083967,2019-06-01 15:00:08.118,174856.631133203,254093.463753186
29312,TEAM10083967,2019-06-01 15:00:08.150,174857.794868262,254093.117754792
29313,TEAM10083967,2019-06-01 15:00:08.178,174858.594629753,254093.725727747
29314,TEAM10083967,2019-06-01 15:00:08.225,174860.351886121,254095.120963231
29315,TEAM10083967,2019-06-01 15:00:08.266,174861.20557864,254094.061364593
29316,TEAM10083967,2019-06-01 15:00:08.303,174861.341594788,254093.98888045
29317,TEAM10083967,2019-06-01 15:00:08.340,174860.916837864,254092.781912918
29318,TEAM10083967,2019-06-01 15:00:08.376,174860.342219349,254089.267810876
29319,TEAM10083967,2019-06-01 15:00:08.413,174860.307690935,254089.011634933
29320,TEAM10083967,2019-06-01 15:00:08.455,174860.325268243,254088.754206568
29321,TEAM10083967,2019-06-01 15:00:08.490,174858.962602313,254087.234744854
29322,TEAM10083967,2019-06-01 15:00:08.527,174850.384538743,254096.497354592
29323,TEAM10083967,2019-06-01 15:00:08.564,174833.493367176,254111.618240566
29324,TEAM10083967,2019-06-01 15:00:08.611,174819.197209674,254123.589101269
29325,TEAM10083967,2019-06-01 15:00:08.645,174820.535165834,254141.059537574
29326,TEAM10083967,2019-06-01 15:00:08.674,174826.988294886,254148.324990997
29327,TEAM10083967,2019-06-01 15:00:08.707,174826.718282252,254146.875751026
29328,TEAM10083967,2019-06-01 15:00:08.739,174825.323551877,254143.335060677
29329,TEAM10083967,2019-06-01 15:00:08.779,174828.320427213,254135.077346177
29330,TEAM10083967,2019-06-01 15:00:08.812,174828.215447933,254134.800285413
29331,TEAM10083967,2019-06-01 15:00:08.847,174825.619179513,254142.79508105
29332,TEAM10083967,2019-06-01 15:00:08.889,174818.131153986,254139.509662901
29333,TEAM10083967,2019-06-01 15:00:08.943,174806.207528302,254136.910964806
29334,TEAM10083967,2019-06-01 15:00:08.984,174786.871981655,254136.431663208
29335,TEAM10083967,2019-06-01 15:00:09.040,174782.811733155,254142.953893967
29336,TEAM10083967,2019-06-01 15:00:09.075,174783.071895436,254139.82689628
29337,TEAM10083967,2019-06-01 15:00:09.110,174789.599833519,254134.736760874
29338,TEAM10083967,2019-06-01 15:00:09.140,174806.804581724,254139.933539178
29339,TEAM10083967,2019-06-01 15:00:09.169,174820.732073791,254124.230550599
29340,TEAM10083967,2019-06-01 15:00:09.205,174837.323040816,254110.662511771
29341,TEAM10083967,2019-06-01 15:00:09.249,174851.952212697,254096.768180429
29342,TEAM10083967,2019-06-01 15:00:09.285,174851.314055725,254086.096423507
29343,TEAM10083967,2019-06-01 15:00:09.316,174849.897695024,254087.662343794
29344,TEAM10083967,2019-06-01 15:00:09.349,174850.555195847,254086.734191769
29345,TEAM10083967,2019-06-01 15:00:09.456,174850.74319316,254086.282150939
29346,TEAM10083967,2019-06-01 15:00:09.496,174848.929295832,254085.901061746
29347,TEAM10083967,2019-06-01 15:00:09.533,174848.717154728,254086.549532196
29348,TEAM10083967,2019-06-01 15:00:09.568,174848.781260688,254086.590403844
29349,TEAM10083967,2019-06-01 15:00:09.602,174848.758348076,254086.569388221
29350,TEAM10083967,2019-06-01 15:00:09.635,174848.736501979,254086.603839521
29351,TEAM10083967,2019-06-01 15:00:09.667,174848.735511627,254086.576107315
29352,TEAM10083967,2019-06-01 15:00:09.699,174848.749056905,254086.515053279
29353,TEAM10083967,2019-06-01 15:00:09.734,174848.771573238,254086.724667491
29354,TEAM10083967,2019-06-01 15:00:09.770,174850.032549967,254084.170700934
29355,TEAM10083967,2019-06-01 15:00:09.805,174849.799403715,254084.826994815
29356,TEAM10083967,2019-06-01 15:00:09.837,174850.023520233,254084.877411656
29357,TEAM10083967,2019-06-01 15:00:09.880,174848.127748963,254082.646073152
29358,TEAM10083967,2019-06-01 15:00:09.916,174845.984956097,254081.677907313
29359,TEAM10083967,2019-06-01 15:00:09.947,174846.268897793,254080.5433237
29360,TEAM10083967,2019-06-01 15:00:09.980,174843.474494464,254076.657015004
29361,TEAM10083967,2019-06-01 15:00:10.013,174842.730514349,254076.388365642
29362,TEAM10083967,2019-06-01 15:00:10.046,174842.875989428,254076.43123254
29363,TEAM10083967,2019-06-01 15:00:10.079,174842.919120917,254076.491021509
29364,TEAM10083967,2019-06-01 15:00:10.110,174842.983994899,254076.478639948
29365,TEAM10083967,2019-06-01 15:00:10.157,174846.518350644,254078.501348029
29366,TEAM10083967,2019-06-01 15:00:10.193,174847.202436961,254076.601290951
29367,TEAM10083967,2019-06-01 15:00:10.229,174848.945885197,254077.627132958
29368,TEAM10083967,2019-06-01 15:00:10.267,174847.423834936,254077.659047715
29369,TEAM10083967,2019-06-01 15:00:10.308,174849.055774328,254077.028866184
29370,TEAM10083967,2019-06-01 15:00:10.341,174850.993231922,254077.794576904
29371,TEAM10083967,2019-06-01 15:00:10.376,174852.347599152,254074.292929206
29372,TEAM10083967,2019-06-01 15:00:10.416,174851.786092971,254075.5558554
29373,TEAM10083967,2019-06-01 15:00:10.463,174852.285060998,254072.825368638
29374,TEAM10083967,2019-06-01 15:00:10.498,174850.880274324,254071.615545556
29375,TEAM10083967,2019-06-01 15:00:10.528,174850.296921453,254073.578561357
29376,TEAM10083967,2019-06-01 15:00:10.558,174849.228656793,254077.065001537
29377,TEAM10083967,2019-06-01 15:00:10.590,174849.048042456,254078.208176478
29378,TEAM10083967,2019-06-01 15:00:10.629,174849.054591065,254078.26251895
29379,TEAM10083967,2019-06-01 15:00:10.661,174850.789448868,254078.823547533
29380,TEAM10083967,2019-06-01 15:00:10.694,174851.129436454,254078.456512941
29381,TEAM10083967,2019-06-01 15:00:10.726,174852.693529432,254079.086793399
29382,TEAM10083967,2019-06-01 15:00:10.764,174852.846103954,254079.717621397
29383,TEAM10083967,2019-06-01 15:00:10.809,174855.09621547,254083.480065365
29384,TEAM10083967,2019-06-01 15:00:10.840,174853.168327367,254083.202462211
29385,TEAM10083967,2019-06-01 15:00:10.869,174852.27994232,254083.280340444
29386,TEAM10083967,2019-06-01 15:00:10.926,174852.249786254,254083.284860832
29387,TEAM10083967,2019-06-01 15:00:10.963,174852.230618734,254083.296007432
29388,TEAM10083967,2019-06-01 15:00:10.997,174852.206986883,254083.345995187
29389,TEAM10083967,2019-06-01 15:00:11.039,174851.805813058,254083.403675968
29390,TEAM10083967,2019-06-01 15:00:11.073,174849.412880858,254085.559148883
29391,TEAM10083967,2019-06-01 15:00:11.110,174851.210997971,254084.188543549
29392,TEAM10083967,2019-06-01 15:00:11.139,174851.840024583,254083.877294573
29393,TEAM10083967,2019-06-01 15:00:12.197,174850.616576818,254080.788764399
29394,TEAM10083967,2019-06-01 15:00:11.178,174852.18989161,254080.449406425
29395,TEAM10083967,2019-06-01 15:00:11.212,174851.040864425,254080.825318847
29396,TEAM10083967,2019-06-01 15:00:11.246,174851.041096773,254083.240475593
29397,TEAM10083967,2019-06-01 15:00:11.279,174851.219261588,254084.867471858
29398,TEAM10083967,2019-06-01 15:00:11.308,174851.251227752,254084.856290112
29399,TEAM10083967,2019-06-01 15:00:11.342,174851.262188886,254084.852931822
29400,TEAM10083967,2019-06-01 15:00:11.374,174849.919743553,254086.037016552
29401,TEAM10083967,2019-06-01 15:00:11.405,174848.941816534,254086.798529585
29402,TEAM10083967,2019-06-01 15:00:11.436,174848.965833654,254084.891410084
29403,TEAM10083967,2019-06-01 15:00:11.474,174846.991791188,254084.784782123
29404,TEAM10083967,2019-06-01 15:00:11.510,174847.010171289,254081.158112662
29405,TEAM10083967,2019-06-01 15:00:11.540,174846.849280323,254080.495135083
29406,TEAM10083967,2019-06-01 15:00:11.576,174848.148988077,254078.72873383
29407,TEAM10083967,2019-06-01 15:00:11.610,174850.847896717,254078.135560872
29408,TEAM10083967,2019-06-01 15:00:11.640,174851.369446973,254076.304733039
29409,TEAM10083967,2019-06-01 15:00:11.670,174851.050326629,254077.279659901
29410,TEAM10083967,2019-06-01 15:00:11.700,174853.646067808,254078.067970378
29411,TEAM10083967,2019-06-01 15:00:11.730,174852.659180486,254078.896071419
29412,TEAM10083967,2019-06-01 15:00:11.759,174852.144676662,254079.630795553
29413,TEAM10083967,2019-06-01 15:00:11.793,174851.76559318,254079.077137906
29414,TEAM10083967,2019-06-01 15:00:11.827,174849.981865785,254078.697075055
29415,TEAM10083967,2019-06-01 15:00:11.862,174849.721571459,254078.788760381
29416,TEAM10083967,2019-06-01 15:00:11.963,174849.64729226,254080.36985515
29417,TEAM10083967,2019-06-01 15:00:12.005,174847.976355841,254083.111326275
29418,TEAM10083967,2019-06-01 15:00:12.039,174847.360041379,254085.721211314
29419,TEAM10083967,2019-06-01 15:00:12.081,174848.40987099,254082.513280143
29420,TEAM10083967,2019-06-01 15:00:12.117,174848.796234072,254083.72035253
29421,TEAM10083967,2019-06-01 15:00:12.487,174848.585683447,254084.61510476
29422,TEAM10083967,2019-06-01 15:00:12.542,174849.16024253,254088.438728024
29423,TEAM10083967,2019-06-01 15:00:12.577,174850.562491676,254086.061877116
29424,TEAM10083967,2019-06-01 15:00:12.606,174852.540771911,254084.049545832
29425,TEAM10083967,2019-06-01 15:00:12.639,174853.205606919,254084.127596997
29426,TEAM10083967,2019-06-01 15:00:12.672,174853.058155615,254080.36825524
29427,TEAM10083967,2019-06-01 15:00:12.710,174853.346921192,254079.991376796
29428,TEAM10083967,2019-06-01 15:00:12.744,174852.735406273,254081.020357472
29429,TEAM10083967,2019-06-01 15:00:12.780,174850.602390256,254078.951641839
29430,TEAM10083967,2019-06-01 15:00:12.826,174850.541278766,254080.001299255
29431,TEAM10083967,2019-06-01 15:00:12.861,174849.927173635,254081.418576203
29432,TEAM10083967,2019-06-01 15:00:12.904,174847.404712654,254084.011507763
29433,TEAM10083967,2019-06-01 15:00:12.939,174848.12819902,254084.14153915
29434,TEAM10083967,2019-06-01 15:00:12.973,174849.231639556,254081.813212722
29435,TEAM10083967,2019-06-01 15:00:13.008,174850.40502441,254083.982190029
29436,TEAM10083967,2019-06-01 15:00:13.041,174852.516831579,254081.989461238
29437,TEAM10083967,2019-06-01 15:00:13.077,174849.617194065,254080.395453932
29438,TEAM10083967,2019-06-01 15:00:13.108,174848.921395597,254079.695116309
29439,TEAM10083967,2019-06-01 15:00:13.141,174848.594933708,254077.663597419
29440,TEAM10083967,2019-06-01 15:00:13.177,174846.282458154,254080.820635722
29441,TEAM10083967,2019-06-01 15:00:13.215,174848.69553614,254083.670706192
29442,TEAM10083967,2019-06-01 15:00:13.250,174847.866325055,254076.334321852
29443,TEAM10083967,2019-06-01 15:00:13.281,174850.02037921,254076.7422117
29444,TEAM10083967,2019-06-01 15:00:13.318,174851.374928077,254077.302065931
29445,TEAM10083967,2019-06-01 15:00:13.353,174851.790057327,254078.664375031
29446,TEAM10083967,2019-06-01 15:00:13.388,174854.090872855,254080.582861634
29447,TEAM10083967,2019-06-01 15:00:13.427,174856.495339623,254079.631054104
29448,TEAM10083967,2019-06-01 15:00:13.459,174855.726720141,254079.045183777
29449,TEAM10083967,2019-06-01 15:00:13.491,174856.996234188,254082.930135232
29450,TEAM10083967,2019-06-01 15:00:13.524,174856.236980265,254083.757610993
29451,TEAM10083967,2019-06-01 15:00:13.587,174856.350172755,254083.363464293
29452,TEAM10083967,2019-06-01 15:00:13.623,174854.50041238,254084.571129028
29453,TEAM10083967,2019-06-01 15:30:12.616,174851.906902271,254082.264047626
29454,TEAM10083967,2019-06-01 15:30:12.819,174852.477104114,254081.837582923
29455,TEAM10083967,2019-06-01 15:30:12.849,174852.404206174,254082.257135165
29456,TEAM10083967,2019-06-01 15:30:12.881,174853.06921564,254084.396445567
29457,TEAM10083967,2019-06-01 15:30:12.916,174852.743182432,254084.18544591
29458,TEAM10083967,2019-06-01 15:30:12.948,174852.584265782,254084.241352101
29459,TEAM10083967,2019-06-01 15:30:12.975,174852.576220841,254084.307938013
29460,TEAM10083967,2019-06-01 15:30:13.014,174852.545942933,254084.268082853
29461,TEAM10083967,2019-06-01 15:30:13.044,174853.144200492,254084.404005463
29462,TEAM10083967,2019-06-01 15:30:13.075,174855.841262094,254083.13854442
29463,TEAM10083967,2019-06-01 15:30:13.102,174855.15104459,254084.137787286
29464,TEAM10083967,2019-06-01 15:30:13.138,174857.265843416,254083.234479285
29465,TEAM10083967,2019-06-01 15:30:13.172,174859.929685926,254079.525108966
29466,TEAM10083967,2019-06-01 15:30:13.204,174859.434741302,254080.72461636
29467,TEAM10083967,2019-06-01 15:30:13.230,174857.048605975,254082.359761378
29468,TEAM10083967,2019-06-01 15:30:13.260,174856.892112582,254081.966355035
29469,TEAM10083967,2019-06-01 15:30:13.291,174856.205812525,254081.728609357
29470,TEAM10083967,2019-06-01 15:30:13.323,174856.224865344,254083.007691847
29471,TEAM10083967,2019-06-01 15:30:13.355,174853.781895685,254084.919233625
29472,TEAM10083967,2019-06-01 15:30:13.384,174853.376475693,254086.094088832
29473,TEAM10083967,2019-06-01 15:30:13.417,174853.592261502,254088.104833235
29474,TEAM10083967,2019-06-01 15:30:13.443,174854.904250051,254090.811488149
29475,TEAM10083967,2019-06-01 15:30:13.472,174853.969831221,254090.105148884
29476,TEAM10083967,2019-06-01 15:30:13.501,174853.521900032,254090.114144499
29477,TEAM10083967,2019-06-01 15:30:13.526,174853.578110257,254090.275962139
29478,TEAM10083967,2019-06-01 15:30:13.551,174855.106167437,254090.43484819
29479,TEAM10083967,2019-06-01 15:30:13.580,174852.009870667,254090.798356474
29480,TEAM10083967,2019-06-01 15:30:13.612,174853.033741105,254090.45496031
29481,TEAM10083967,2019-06-01 15:30:13.639,174852.614997703,254089.773830854
29482,TEAM10083967,2019-06-01 15:30:13.670,174853.55494221,254089.828938733
29483,TEAM10083967,2019-06-01 15:30:13.696,174853.791215107,254091.64326362
29484,TEAM10083967,2019-06-01 15:30:13.727,174855.380021314,254092.951318284
29485,TEAM10083967,2019-06-01 15:30:13.757,174854.698670211,254093.183943489
29486,TEAM10083967,2019-06-01 15:30:13.792,174854.458031957,254092.77634604
29487,TEAM10083967,2019-06-01 15:30:13.818,174856.44720062,254092.066417831
29488,TEAM10083967,2019-06-01 15:30:13.847,174856.217901198,254091.793026253
29489,TEAM10083967,2019-06-01 15:30:13.881,174854.738064422,254089.551669343
29490,TEAM10083967,2019-06-01 15:30:13.911,174852.449628822,254088.145690023
29491,TEAM10083967,2019-06-01 15:30:13.947,174851.495643047,254090.30164916
29492,TEAM10083967,2019-06-01 15:30:13.979,174852.436036512,254092.185042056
29493,TEAM10083967,2019-06-01 15:30:14.014,174852.431857067,254093.659442237
29494,TEAM10083967,2019-06-01 15:30:14.045,174849.380798179,254090.521570052
29495,TEAM10083967,2019-06-01 15:30:14.071,174850.18106119,254089.980205538
29496,TEAM10083967,2019-06-01 15:30:14.108,174850.97057398,254088.853108963
29497,TEAM10083967,2019-06-01 15:30:14.143,174850.428194336,254089.42371899
29498,TEAM10083967,2019-06-01 15:30:14.175,174851.058354394,254088.859524311
29499,TEAM10083967,2019-06-01 15:30:14.204,174851.368333411,254086.886165175
29500,TEAM10083967,2019-06-01 15:30:14.235,174850.484608613,254086.330565067
29501,TEAM10083967,2019-06-01 15:30:30.915,174850.196515468,254088.283894988
29502,TEAM10083967,2019-06-01 15:30:30.955,174852.905030489,254092.189301321
29503,TEAM10083967,2019-06-01 15:30:31.000,174851.718429958,254094.196130535
29504,TEAM10083967,2019-06-01 15:30:31.035,174851.604935514,254092.149604576
29505,TEAM10083967,2019-06-01 15:30:31.063,174851.818574397,254090.048929315
29506,TEAM10083967,2019-06-01 15:30:31.091,174854.07034428,254094.083170799
29507,TEAM10083967,2019-06-01 15:30:31.126,174856.249742514,254093.734383703
29508,TEAM10083967,2019-06-01 15:30:31.160,174853.496994581,254090.033226894
29509,TEAM10083967,2019-06-01 15:30:31.196,174851.104384013,254088.643065492
29510,TEAM10083967,2019-06-01 15:30:31.296,174848.321600032,254086.98883029
29511,TEAM10083967,2019-06-01 15:30:31.330,174849.458705058,254086.932456608
29512,TEAM10083967,2019-06-01 15:30:31.364,174849.096791455,254084.641436123
29513,TEAM10083967,2019-06-01 15:30:31.394,174845.068388633,254084.808924356
29514,TEAM10083967,2019-06-01 15:30:31.424,174847.091733014,254085.557757403
29515,TEAM10083967,2019-06-01 15:30:31.460,174847.83642723,254087.751209061
29516,TEAM10083967,2019-06-01 15:30:31.495,174851.930817676,254084.980895345
29517,TEAM10083967,2019-06-01 15:30:31.527,174850.158631037,254088.803196844
29518,TEAM10083967,2019-06-01 15:30:31.557,174848.693200201,254086.149105639
29519,TEAM10083967,2019-06-01 15:30:31.587,174848.971004758,254085.109947105
29520,TEAM10083967,2019-06-01 15:30:31.619,174850.772198333,254085.192643382
29521,TEAM10083967,2019-06-01 15:30:31.647,174852.322077796,254085.641021684
29522,TEAM10083967,2019-06-01 15:30:31.678,174852.453895771,254084.705438028
29523,TEAM10083967,2019-06-01 15:30:31.710,174852.192763553,254084.824860515
29524,TEAM10083967,2019-06-01 15:30:31.745,174850.47281613,254085.698241125
29525,TEAM10083967,2019-06-01 15:30:31.778,174849.735291919,254084.451085265
29526,TEAM10083967,2019-06-01 15:30:31.814,174845.915844674,254086.138982705
29527,TEAM10083967,2019-06-01 15:30:31.841,174848.647913982,254086.636255311
29528,TEAM10083967,2019-06-01 15:30:31.867,174849.441312376,254085.259533602
29529,TEAM10083967,2019-06-01 15:30:31.907,174848.913733099,254081.898399898
29530,TEAM10083967,2019-06-01 15:30:31.938,174848.685943361,254083.50654177
29531,TEAM10083967,2019-06-01 15:30:31.981,174849.741942393,254082.877941976
29532,TEAM10083967,2019-06-01 15:30:32.029,174851.026617967,254087.62263373
29533,TEAM10083967,2019-06-01 15:30:32.061,174852.421830804,254088.676058144
29534,TEAM10083967,2019-06-01 15:30:32.087,174854.355351727,254089.340825243
29535,TEAM10083967,2019-06-01 15:30:32.120,174854.104776069,254088.976521574
29536,TEAM10083967,2019-06-01 15:30:32.153,174854.336737696,254090.219518821
29537,TEAM10083967,2019-06-01 15:30:32.190,174854.239773198,254089.86477798
29538,TEAM10083967,2019-06-01 15:30:32.223,174854.561476288,254089.830612828
29539,TEAM10083967,2019-06-01 15:30:32.255,174855.307696154,254086.919725023
29540,TEAM10083967,2019-06-01 15:30:32.284,174855.920834786,254086.149229565
29541,TEAM10083967,2019-06-01 15:30:32.312,174856.65891854,254083.604465256
29542,TEAM10083967,2019-06-01 15:30:32.343,174856.956126901,254085.969993255
29543,TEAM10083967,2019-06-01 15:30:32.373,174856.802913625,254086.771398536
29544,TEAM10083967,2019-06-01 15:30:32.403,174854.477931813,254087.371308917
29545,TEAM10083967,2019-06-01 15:30:32.432,174856.274733148,254089.850315977
29546,TEAM10083967,2019-06-01 15:30:32.468,174856.243885316,254093.931872462
29547,TEAM10083967,2019-06-01 15:30:32.498,174839.564623802,254110.988063256
29548,TEAM10083967,2019-06-01 15:30:32.528,174823.024622244,254122.810876185
29549,TEAM10083967,2019-06-01 15:30:32.558,174816.057913171,254138.564610172
29550,TEAM10083967,2019-06-01 15:30:32.589,174832.045443555,254159.248639397
29551,TEAM10083967,2019-06-01 15:30:32.616,174847.285730975,254179.164827072
29552,TEAM10083967,2019-06-01 15:30:32.646,174851.393565581,254203.278498555
29553,TEAM10083967,2019-06-01 15:30:32.679,174851.218313478,254216.028173138
29554,TEAM10083967,2019-06-01 15:30:32.707,174851.41957018,254218.74120623
29555,TEAM10083967,2019-06-01 15:30:32.739,174849.835222525,254211.725290974
29556,TEAM10083967,2019-06-01 15:30:32.771,174843.018320477,254218.10862579
29557,TEAM10083967,2019-06-01 15:30:32.806,174842.833016821,254216.544884628
29558,TEAM10083967,2019-06-01 15:30:32.837,174849.224957516,254212.207335878
29559,TEAM10083967,2019-06-01 15:30:32.869,174845.124510368,254189.119837186
29560,TEAM10083967,2019-06-01 15:30:32.910,174830.6500334,254170.428541616
29561,TEAM10083967,2019-06-01 15:30:32.946,174812.855220806,254152.091422164
29562,TEAM10083967,2019-06-01 15:30:32.978,174794.609374617,254134.654190187
29563,TEAM10083967,2019-06-01 15:30:33.013,174775.20844607,254121.39150911
29564,TEAM10083967,2019-06-01 15:30:33.045,174757.846063943,254134.646718855
29565,TEAM10083967,2019-06-01 15:30:33.079,174739.429594182,254151.188685385
29566,TEAM10083967,2019-06-01 15:30:33.109,174730.075530999,254160.439128383
29567,TEAM10083967,2019-06-01 15:30:33.143,174729.835860541,254162.702960181
29568,TEAM10083967,2019-06-01 15:30:33.173,174733.609218197,254164.210205083
29569,TEAM10083967,2019-06-01 15:30:33.203,174733.65039921,254164.225623037
29570,TEAM10083967,2019-06-01 15:30:33.229,174734.54569682,254154.72671228
29571,TEAM10083967,2019-06-01 15:30:33.261,174732.481382852,254156.356564899
29572,TEAM10083967,2019-06-01 15:30:33.292,174731.812711605,254156.211969271
29573,TEAM10083967,2019-06-01 15:30:33.324,174730.90633051,254153.740514019
29574,TEAM10083967,2019-06-01 15:30:33.356,174725.707731829,254159.515958934
29575,TEAM10083967,2019-06-01 15:30:33.383,174708.01225523,254177.234180492
29576,TEAM10083967,2019-06-01 15:30:33.412,174699.076590722,254188.010031358
29577,TEAM10083967,2019-06-01 15:30:33.446,174699.958343351,254190.499302025
29578,TEAM10083967,2019-06-01 15:30:33.482,174693.018991317,254203.486220673
29579,TEAM10083967,2019-06-01 15:30:33.513,174700.318656975,254212.055007614
29580,TEAM10083967,2019-06-01 15:30:33.543,174703.070099074,254212.95711318
29581,TEAM10083967,2019-06-01 15:30:33.576,174701.856804111,254214.549121677
29582,TEAM10083967,2019-06-01 15:30:33.608,174694.503637374,254209.114529043
29583,TEAM10083967,2019-06-01 15:30:33.642,174694.935056896,254190.228064965
29584,TEAM10083967,2019-06-01 15:30:33.677,174699.179293005,254194.410970563
29585,TEAM10083967,2019-06-01 15:30:33.707,174695.702335744,254189.997409127
29586,TEAM10083967,2019-06-01 15:30:33.738,174690.909597371,254203.352265607
29587,TEAM10083967,2019-06-01 15:30:33.766,174699.700755373,254212.41726872
29588,TEAM10083967,2019-06-01 15:30:33.816,174702.187880535,254210.298105639
29589,TEAM10083967,2019-06-01 15:30:33.848,174694.944537583,254204.908694595
29590,TEAM10083967,2019-06-01 15:30:33.875,174696.242903559,254191.423710029
29591,TEAM10083967,2019-06-01 15:30:33.922,174696.075823386,254192.825340559
29592,TEAM10083967,2019-06-01 15:30:33.953,174694.993000477,254191.347286833
29593,TEAM10083967,2019-06-01 15:30:33.978,174689.400929995,254202.264787835
29594,TEAM10083967,2019-06-01 15:30:34.010,174698.266444743,254214.087546078
29595,TEAM10083967,2019-06-01 15:30:34.042,174701.296122168,254211.466545627
29596,TEAM10083967,2019-06-01 15:30:34.073,174701.555806006,254213.803328658
29597,TEAM10083967,2019-06-01 15:30:34.105,174694.561983429,254207.070857781
29598,TEAM10083967,2019-06-01 15:30:34.141,174692.689089213,254202.205778265
29599,TEAM10083967,2019-06-01 15:30:34.171,174690.053183705,254198.454423951
29600,TEAM10083967,2019-06-01 15:30:34.202,174692.6420636,254186.841863622
29601,TEAM10083967,2019-06-01 15:30:34.236,174695.180464541,254180.779758793
29602,TEAM10083967,2019-06-01 15:30:34.262,174691.073855471,254155.277185785
29603,TEAM10083967,2019-06-01 15:30:34.293,174700.233590507,254164.383327722
29604,TEAM10083967,2019-06-01 15:30:34.325,174699.25342156,254172.598903994
29605,TEAM10083967,2019-06-01 15:30:34.353,174700.688537602,254174.858110159
29606,TEAM10083967,2019-06-01 15:30:34.386,174698.249469162,254174.190334519
29607,TEAM10083967,2019-06-01 15:30:34.421,174701.943688146,254177.164408348
